type	taxid
artificial_sequences	426987
artificial_sequences	426988
artificial_sequences	426989
artificial_sequences	426990
artificial_sequences	426991
artificial_sequences	426992
artificial_sequences	426993
artificial_sequences	426994
artificial_sequences	426995
artificial_sequences	426996
artificial_sequences	426997
artificial_sequences	426998
artificial_sequences	426999
artificial_sequences	427000
artificial_sequences	427001
artificial_sequences	427002
artificial_sequences	427003
artificial_sequences	427004
artificial_sequences	427005
artificial_sequences	427006
artificial_sequences	427007
artificial_sequences	427008
artificial_sequences	427009
artificial_sequences	427010
artificial_sequences	427011
artificial_sequences	427012
artificial_sequences	427013
artificial_sequences	427014
artificial_sequences	427015
artificial_sequences	427016
artificial_sequences	427017
artificial_sequences	427018
artificial_sequences	427019
artificial_sequences	427020
artificial_sequences	427021
artificial_sequences	427022
artificial_sequences	427023
artificial_sequences	427024
artificial_sequences	427025
artificial_sequences	427026
artificial_sequences	427027
artificial_sequences	427028
artificial_sequences	427029
artificial_sequences	427030
artificial_sequences	427031
artificial_sequences	427032
artificial_sequences	427033
artificial_sequences	427034
artificial_sequences	427035
artificial_sequences	427036
artificial_sequences	427037
artificial_sequences	427135
artificial_sequences	427136
artificial_sequences	427137
artificial_sequences	427305
artificial_sequences	427617
artificial_sequences	427618
artificial_sequences	427619
artificial_sequences	427620
artificial_sequences	427621
artificial_sequences	427622
artificial_sequences	427623
artificial_sequences	427624
artificial_sequences	427625
artificial_sequences	427750
artificial_sequences	427768
artificial_sequences	427769
artificial_sequences	427955
artificial_sequences	428319
artificial_sequences	429152
artificial_sequences	429308
artificial_sequences	429309
artificial_sequences	429337
artificial_sequences	429338
artificial_sequences	429339
artificial_sequences	429721
artificial_sequences	429723
artificial_sequences	431062
artificial_sequences	431665
artificial_sequences	431666
artificial_sequences	431667
artificial_sequences	431668
artificial_sequences	431889
artificial_sequences	431890
artificial_sequences	433596
artificial_sequences	433597
artificial_sequences	433620
artificial_sequences	433622
artificial_sequences	433623
artificial_sequences	433624
artificial_sequences	433625
artificial_sequences	433626
artificial_sequences	433627
artificial_sequences	433691
artificial_sequences	433942
artificial_sequences	433946
artificial_sequences	435642
artificial_sequences	435643
artificial_sequences	435644
artificial_sequences	435645
artificial_sequences	435750
artificial_sequences	435751
artificial_sequences	435752
artificial_sequences	435753
artificial_sequences	436015
artificial_sequences	436309
artificial_sequences	436412
artificial_sequences	436460
artificial_sequences	436665
artificial_sequences	436666
artificial_sequences	436667
artificial_sequences	436668
artificial_sequences	436669
artificial_sequences	436670
artificial_sequences	436671
artificial_sequences	436676
artificial_sequences	436864
artificial_sequences	436865
artificial_sequences	436866
artificial_sequences	436867
artificial_sequences	436868
artificial_sequences	437157
artificial_sequences	437158
artificial_sequences	437159
artificial_sequences	437321
artificial_sequences	437640
artificial_sequences	437641
artificial_sequences	437642
artificial_sequences	437643
artificial_sequences	437644
artificial_sequences	437645
artificial_sequences	437892
artificial_sequences	437893
artificial_sequences	437894
artificial_sequences	437895
artificial_sequences	437896
artificial_sequences	438597
artificial_sequences	438834
artificial_sequences	438835
artificial_sequences	438836
artificial_sequences	438849
artificial_sequences	439026
artificial_sequences	439027
artificial_sequences	439033
artificial_sequences	439209
artificial_sequences	439210
artificial_sequences	439211
artificial_sequences	439212
artificial_sequences	439213
artificial_sequences	439418
artificial_sequences	439419
artificial_sequences	439690
artificial_sequences	439691
artificial_sequences	439692
artificial_sequences	439693
artificial_sequences	439694
artificial_sequences	439695
artificial_sequences	439966
artificial_sequences	439967
artificial_sequences	441598
artificial_sequences	441909
artificial_sequences	441910
artificial_sequences	441911
artificial_sequences	442152
artificial_sequences	442153
artificial_sequences	442573
artificial_sequences	442574
artificial_sequences	442627
artificial_sequences	442628
artificial_sequences	442629
artificial_sequences	442630
artificial_sequences	442631
artificial_sequences	442632
artificial_sequences	442633
artificial_sequences	442634
artificial_sequences	442840
artificial_sequences	442841
artificial_sequences	442842
artificial_sequences	442843
artificial_sequences	442962
artificial_sequences	442963
artificial_sequences	443233
artificial_sequences	443234
artificial_sequences	443235
artificial_sequences	443236
artificial_sequences	443237
artificial_sequences	443238
artificial_sequences	443390
artificial_sequences	443391
artificial_sequences	443392
artificial_sequences	443865
artificial_sequences	444600
artificial_sequences	444601
artificial_sequences	444602
artificial_sequences	445031
artificial_sequences	445436
artificial_sequences	446189
artificial_sequences	446190
artificial_sequences	446191
artificial_sequences	446192
artificial_sequences	446193
artificial_sequences	446194
artificial_sequences	446195
artificial_sequences	446196
artificial_sequences	446197
artificial_sequences	446198
artificial_sequences	446199
artificial_sequences	446200
artificial_sequences	446201
artificial_sequences	446202
artificial_sequences	446203
artificial_sequences	446204
artificial_sequences	446205
artificial_sequences	446206
artificial_sequences	446207
artificial_sequences	446208
artificial_sequences	446209
artificial_sequences	446210
artificial_sequences	446211
artificial_sequences	446212
artificial_sequences	446213
artificial_sequences	446214
artificial_sequences	446215
artificial_sequences	446216
artificial_sequences	447234
artificial_sequences	447627
artificial_sequences	447634
artificial_sequences	447635
artificial_sequences	448078
artificial_sequences	448079
artificial_sequences	448080
artificial_sequences	448081
artificial_sequences	448082
artificial_sequences	449600
artificial_sequences	449601
artificial_sequences	449602
artificial_sequences	451365
artificial_sequences	451366
artificial_sequences	451367
artificial_sequences	451368
artificial_sequences	451369
artificial_sequences	451370
artificial_sequences	451371
artificial_sequences	451372
artificial_sequences	452088
artificial_sequences	452203
artificial_sequences	454257
artificial_sequences	454623
artificial_sequences	454624
artificial_sequences	454625
artificial_sequences	455496
artificial_sequences	455497
artificial_sequences	455498
artificial_sequences	455499
artificial_sequences	456494
artificial_sequences	456495
artificial_sequences	456496
artificial_sequences	456497
artificial_sequences	456498
artificial_sequences	456499
artificial_sequences	456518
artificial_sequences	456996
artificial_sequences	456997
artificial_sequences	457483
artificial_sequences	457754
artificial_sequences	457755
artificial_sequences	457756
artificial_sequences	457757
artificial_sequences	457758
artificial_sequences	457759
artificial_sequences	458150
artificial_sequences	458214
artificial_sequences	458215
artificial_sequences	458216
artificial_sequences	458217
artificial_sequences	458218
artificial_sequences	458219
artificial_sequences	458220
artificial_sequences	458221
artificial_sequences	458222
artificial_sequences	458223
artificial_sequences	458224
artificial_sequences	458225
artificial_sequences	459063
artificial_sequences	459231
artificial_sequences	459289
artificial_sequences	459303
artificial_sequences	459304
artificial_sequences	459496
artificial_sequences	459611
artificial_sequences	459738
artificial_sequences	460112
artificial_sequences	460113
artificial_sequences	460114
artificial_sequences	460115
artificial_sequences	460116
artificial_sequences	460117
artificial_sequences	460118
artificial_sequences	460119
artificial_sequences	460120
artificial_sequences	460121
artificial_sequences	460122
artificial_sequences	460123
artificial_sequences	460124
artificial_sequences	460125
artificial_sequences	460126
artificial_sequences	460127
artificial_sequences	460865
artificial_sequences	461267
artificial_sequences	461268
artificial_sequences	461523
artificial_sequences	461524
artificial_sequences	461525
artificial_sequences	461526
artificial_sequences	461527
artificial_sequences	461528
artificial_sequences	461529
artificial_sequences	461530
artificial_sequences	461531
artificial_sequences	461712
artificial_sequences	461713
artificial_sequences	461714
artificial_sequences	461715
artificial_sequences	463057
artificial_sequences	463058
artificial_sequences	463568
artificial_sequences	463701
artificial_sequences	463702
artificial_sequences	464273
artificial_sequences	464922
artificial_sequences	465991
artificial_sequences	465992
artificial_sequences	466210
artificial_sequences	466211
artificial_sequences	466212
artificial_sequences	466213
